growth_rate,Conductance,Time_s,Temperature ( in C ),Catalyst Layer Thickness ( in nm ),Run_ID,Status_of_Exp,,,,,
4.293,0.000281949,718,625,2,1,Success,,,,,
4.621,0.000282857,720,625,2,1,Success,,,,,
4.521,0.000282188,722,625,2,1,Success,,,,,
4.303,0.000278857,724,625,2,1,Success,,,,,
3.878,0.00027904,726,625,2,1,Success,,,,,
4.846,0.000276768,728,625,2,1,Success,,,,,
5.25,0.000280475,730,625,2,1,Success,,,,,
4.228,0.000280069,732,625,2,1,Success,,,,,
3.982,0.00027896,734,625,2,1,Success,,,,,
3.978,0.000279558,736,625,2,1,Success,,,,,
4.287,0.000279598,738,625,2,1,Success,,,,,
4.443,0.000277957,740,625,2,1,Success,,,,,
4.568,0.000276418,742,625,2,1,Success,,,,,
4.18,0.000273506,744,625,2,1,Success,,,,,
4.107,0.000279952,746,625,2,1,Success,,,,,
3.925,0.000281506,748,625,2,1,Success,,,,,
3.952,0.000281965,750,625,2,1,Success,,,,,
4.421,0.00027998,752,625,2,1,Success,,,,,
4.592,0.000280169,754,625,2,1,Success,,,,,
4.481,0.00027999,756,625,2,1,Success,,,,,
4.013,0.000277756,758,625,2,1,Success,,,,,
4.513,0.000277088,760,625,2,1,Success,,,,,
5.247,0.000278019,762,625,2,1,Success,,,,,
4.467,0.00027998,764,625,2,1,Success,,,,,
4.062,0.000278914,766,625,2,1,Success,,,,,
3.795,0.000279932,768,625,2,1,Success,,,,,
3.878,0.000280438,770,625,2,1,Success,,,,,
4.327,0.000278746,772,625,2,1,Success,,,,,
4.464,0.000278158,774,625,2,1,Success,,,,,
4.505,0.000281075,776,625,2,1,Success,,,,,
4.37,0.000278216,778,625,2,1,Success,,,,,
3.909,0.000279948,780,625,2,1,Success,,,,,
3.738,0.000279632,782,625,2,1,Success,,,,,
3.994,0.000281058,784,625,2,1,Success,,,,,
4.328,0.000279307,786,625,2,1,Success,,,,,
4.558,0.000279187,788,625,2,1,Success,,,,,
4.425,0.000279352,790,625,2,1,Success,,,,,
4.104,0.000278114,792,625,2,1,Success,,,,,
4.685,0.000281411,794,625,2,1,Success,,,,,
5.075,0.000279869,796,625,2,1,Success,,,,,
4.494,0.000280224,798,625,2,1,Success,,,,,
4.334,0.000279563,800,625,2,1,Success,,,,,
4.025,0.000278732,802,625,2,1,Success,,,,,
4.009,0.000277533,804,625,2,1,Success,,,,,
4.079,0.00027675,806,625,2,1,Success,,,,,
4.279,0.00028,808,625,2,1,Success,,,,,
4.372,0.000279002,810,625,2,1,Success,,,,,
4.339,0.000279019,812,625,2,1,Success,,,,,
4.174,0.000278326,814,625,2,1,Success,,,,,
4.083,0.000277889,816,625,2,1,Success,,,,,
4.089,0.000278232,818,625,2,1,Success,,,,,
4.28,0.00028132,820,625,2,1,Success,,,,,
4.292,0.000281829,822,625,2,1,Success,,,,,
4.432,0.000281775,824,625,2,1,Success,,,,,
4.997,0.000280549,826,625,2,1,Success,,,,,
4.833,0.000279956,828,625,2,1,Success,,,,,
4.155,0.000280297,830,625,2,1,Success,,,,,
4.308,0.00027819,832,625,2,1,Success,,,,,
4.474,0.0002777,834,625,2,1,Success,,,,,
4.472,0.000276482,836,625,2,1,Success,,,,,
4.084,0.000274488,838,625,2,1,Success,,,,,
3.832,0.000273303,840,625,2,1,Success,,,,,
3.828,0.000273187,842,625,2,1,Success,,,,,
4.374,0.00027406,844,625,2,1,Success,,,,,
4.56,0.000274009,846,625,2,1,Success,,,,,
4.531,0.000277551,848,625,2,1,Success,,,,,
4.236,0.000277664,850,625,2,1,Success,,,,,
3.86,0.000276447,852,625,2,1,Success,,,,,
3.641,0.000275777,854,625,2,1,Success,,,,,
4.045,0.000274912,856,625,2,1,Success,,,,,
4.404,0.00027581,858,625,2,1,Success,,,,,
5.178,0.000277152,860,625,2,1,Success,,,,,
4.647,0.000277364,862,625,2,1,Success,,,,,
3.483,0.000276918,864,625,2,1,Success,,,,,
3.951,0.000277433,866,625,2,1,Success,,,,,
4.44,0.000277493,868,625,2,1,Success,,,,,
4.625,0.000278071,870,625,2,1,Success,,,,,
4.374,0.000276414,872,625,2,1,Success,,,,,
4.121,0.000274973,874,625,2,1,Success,,,,,
3.895,0.000273795,876,625,2,1,Success,,,,,
3.624,0.000275452,878,625,2,1,Success,,,,,
4.031,0.000274459,880,625,2,1,Success,,,,,
4.383,0.000274435,882,625,2,1,Success,,,,,
4.617,0.000274288,884,625,2,1,Success,,,,,
4.494,0.00027356,886,625,2,1,Success,,,,,
4.231,0.000274969,888,625,2,1,Success,,,,,
3.769,0.000272991,890,625,2,1,Success,,,,,
4.596,0.00027404,892,625,2,1,Success,,,,,
5.154,0.000274521,894,625,2,1,Success,,,,,
4.333,0.000274292,896,625,2,1,Success,,,,,
4.165,0.000274418,898,625,2,1,Success,,,,,
3.749,0.000274862,900,625,2,1,Success,,,,,
3.885,0.00027307,902,625,2,1,Success,,,,,
4.271,0.000273872,904,625,2,1,Success,,,,,
4.396,0.000271676,906,625,2,1,Success,,,,,
4.532,0.000273327,908,625,2,1,Success,,,,,
4.247,0.000271175,910,625,2,1,Success,,,,,
3.851,0.000273995,912,625,2,1,Success,,,,,
3.698,0.000274559,914,625,2,1,Success,,,,,
3.953,0.000274235,916,625,2,1,Success,,,,,
4.229,0.000271435,918,625,2,1,Success,,,,,
4.462,0.000272097,920,625,2,1,Success,,,,,
4.379,0.00027348,922,625,2,1,Success,,,,,
4.838,0.000271586,924,625,2,1,Success,,,,,
4.516,0.000273722,926,625,2,1,Success,,,,,
4.468,0.000273744,928,625,2,1,Success,,,,,
4.522,0.000273782,930,625,2,1,Success,,,,,
4.35,0.000273942,932,625,2,1,Success,,,,,
4.079,0.000273935,934,625,2,1,Success,,,,,
3.317,0.00027208,936,625,2,1,Success,,,,,
3.481,0.000272848,938,625,2,1,Success,,,,,
4.187,0.000274323,940,625,2,1,Success,,,,,
4.421,0.000274329,942,625,2,1,Success,,,,,
4.416,0.000275144,944,625,2,1,Success,,,,,
4.315,0.000276082,946,625,2,1,Success,,,,,
3.939,0.000274192,948,625,2,1,Success,,,,,
3.485,0.000276179,950,625,2,1,Success,,,,,
3.717,0.000275199,952,625,2,1,Success,,,,,
4.243,0.000273729,954,625,2,1,Success,,,,,
4.373,0.000273637,956,625,2,1,Success,,,,,
5.131,0.000272187,958,625,2,1,Success,,,,,
4.434,0.00027271,960,625,2,1,Success,,,,,
3.911,0.00027404,962,625,2,1,Success,,,,,
4.104,0.000273823,964,625,2,1,Success,,,,,
4.371,0.00027329,966,625,2,1,Success,,,,,
4.45,0.000271578,968,625,2,1,Success,,,,,
4.21,0.000272416,970,625,2,1,Success,,,,,
3.863,0.000272127,972,625,2,1,Success,,,,,
3.317,0.000272185,974,625,2,1,Success,,,,,
3.879,0.000269392,976,625,2,1,Success,,,,,
4.35,0.000268081,978,625,2,1,Success,,,,,
4.448,0.000269133,980,625,2,1,Success,,,,,
4.413,0.000269256,982,625,2,1,Success,,,,,
4.191,0.000269181,984,625,2,1,Success,,,,,
3.871,0.000268979,986,625,2,1,Success,,,,,
3.771,0.000270431,988,625,2,1,Success,,,,,
4.857,0.000271596,990,625,2,1,Success,,,,,
5.089,0.000269111,992,625,2,1,Success,,,,,
4.056,0.000270683,994,625,2,1,Success,,,,,
3.694,0.000271474,996,625,2,1,Success,,,,,
3.577,0.000270815,998,625,2,1,Success,,,,,
4.115,0.000270121,1000,625,2,1,Success,,,,,
4.307,0.000270017,1002,625,2,1,Success,,,,,
4.44,0.000270935,1004,625,2,1,Success,,,,,
4.413,0.000269856,1006,625,2,1,Success,,,,,
4.089,0.000269067,1008,625,2,1,Success,,,,,
3.521,0.000268614,1010,625,2,1,Success,,,,,
3.756,0.00026733,1012,625,2,1,Success,,,,,
4.259,0.000269571,1014,625,2,1,Success,,,,,
4.442,0.000270893,1016,625,2,1,Success,,,,,
4.38,0.000273138,1018,625,2,1,Success,,,,,
4.334,0.000271329,1020,625,2,1,Success,,,,,
4.437,0.00027305,1022,625,2,1,Success,,,,,
4.849,0.00027294,1024,625,2,1,Success,,,,,
4.505,0.000272946,1026,625,2,1,Success,,,,,
4.438,0.000273635,1028,625,2,1,Success,,,,,
4.324,0.000274698,1030,625,2,1,Success,,,,,
3.968,0.000274333,1032,625,2,1,Success,,,,,
3.754,0.000272974,1034,625,2,1,Success,,,,,
3.754,0.000272873,1036,625,2,1,Success,,,,,
4.157,0.000271345,1038,625,2,1,Success,,,,,
4.365,0.000270716,1040,625,2,1,Success,,,,,
4.459,0.000272472,1042,625,2,1,Success,,,,,
4.336,0.000272589,1044,625,2,1,Success,,,,,
4.053,0.000272033,1046,625,2,1,Success,,,,,
3.772,0.000271027,1048,625,2,1,Success,,,,,
3.916,0.000270538,1050,625,2,1,Success,,,,,
4.086,0.000270775,1052,625,2,1,Success,,,,,
4.291,0.000272952,1054,625,2,1,Success,,,,,
5.053,0.000273533,1056,625,2,1,Success,,,,,
4.676,0.00027182,1058,625,2,1,Success,,,,,
3.934,0.000271078,1060,625,2,1,Success,,,,,
4.294,0.000272555,1062,625,2,1,Success,,,,,
4.303,0.000272219,1064,625,2,1,Success,,,,,
4.344,0.00027148,1066,625,2,1,Success,,,,,
4.234,0.000271647,1068,625,2,1,Success,,,,,
4.033,0.000271867,1070,625,2,1,Success,,,,,
3.945,0.000270223,1072,625,2,1,Success,,,,,
4.032,0.000270518,1074,625,2,1,Success,,,,,
4.321,0.000271096,1076,625,2,1,Success,,,,,
4.244,0.00027077,1078,625,2,1,Success,,,,,
4.217,0.00027125,1080,625,2,1,Success,,,,,
4.159,0.000270236,1082,625,2,1,Success,,,,,
3.922,0.000271744,1084,625,2,1,Success,,,,,
3.752,0.000269961,1086,625,2,1,Success,,,,,
4.872,0.000269635,1088,625,2,1,Success,,,,,
5.087,0.000270719,1090,625,2,1,Success,,,,,
4.018,0.0002711,1092,625,2,1,Success,,,,,
3.85,0.000268734,1094,625,2,1,Success,,,,,
3.908,0.000268357,1096,625,2,1,Success,,,,,
4.263,0.000270532,1098,625,2,1,Success,,,,,
4.337,0.00026847,1100,625,2,1,Success,,,,,
4.417,0.000269189,1102,625,2,1,Success,,,,,
4.283,0.000270152,1104,625,2,1,Success,,,,,
4.141,0.000269519,1106,625,2,1,Success,,,,,
3.958,0.000269282,1108,625,2,1,Success,,,,,
3.897,0.0002679,1110,625,2,1,Success,,,,,
3.864,0.000268215,1112,625,2,1,Success,,,,,
4.137,0.000268741,1114,625,2,1,Success,,,,,
4.398,0.000268674,1116,625,2,1,Success,,,,,
4.294,0.000269173,1118,625,2,1,Success,,,,,
4.618,0.000270795,1120,625,2,1,Success,,,,,
4.663,0.000269121,1122,625,2,1,Success,,,,,
4.12,0.000270379,1124,625,2,1,Success,,,,,
4.283,0.000269006,1126,625,2,1,Success,,,,,
4.372,0.000269514,1128,625,2,1,Success,,,,,
4.152,0.000270766,1130,625,2,1,Success,,,,,
4.098,0.000270139,1132,625,2,1,Success,,,,,
4.071,0.000270082,1134,625,2,1,Success,,,,,
4.139,0.000269607,1136,625,2,1,Success,,,,,
4.225,0.000267461,1138,625,2,1,Success,,,,,
4.314,0.000268754,1140,625,2,1,Success,,,,,
4.225,0.000267666,1142,625,2,1,Success,,,,,
4.027,0.000267902,1144,625,2,1,Success,,,,,
3.917,0.000267025,1146,625,2,1,Success,,,,,
4.012,0.000268607,1148,625,2,1,Success,,,,,
4.136,0.000269082,1150,625,2,1,Success,,,,,
4.228,0.00026888,1152,625,2,1,Success,,,,,
5.044,0.000268667,1154,625,2,1,Success,,,,,
4.711,0.000269234,1156,625,2,1,Success,,,,,
3.973,0.000267776,1158,625,2,1,Success,,,,,
3.88,0.000267199,1160,625,2,1,Success,,,,,
4.081,0.000268248,1162,625,2,1,Success,,,,,
4.235,0.000267424,1164,625,2,1,Success,,,,,
4.227,0.000268515,1166,625,2,1,Success,,,,,
3.897,0.000267875,1168,625,2,1,Success,,,,,
3.885,0.000267086,1170,625,2,1,Success,,,,,
3.811,0.00026903,1172,625,2,1,Success,,,,,
4.079,0.000269083,1174,625,2,1,Success,,,,,
4.121,0.000268692,1176,625,2,1,Success,,,,,
4.222,0.000265546,1178,625,2,1,Success,,,,,
4.121,0.000265231,1180,625,2,1,Success,,,,,
4.175,0.000265874,1182,625,2,1,Success,,,,,
4.078,0.000265292,1184,625,2,1,Success,,,,,
4.606,0.000267956,1186,625,2,1,Success,,,,,
4.704,0.000268591,1188,625,2,1,Success,,,,,
4.149,0.000267693,1190,625,2,1,Success,,,,,
4.272,0.000268308,1192,625,2,1,Success,,,,,
4.078,0.000266349,1194,625,2,1,Success,,,,,
3.992,0.000265932,1196,625,2,1,Success,,,,,
4.053,0.000265511,1198,625,2,1,Success,,,,,
4.112,0.000267277,1200,625,2,1,Success,,,,,
4.195,0.000267559,1202,625,2,1,Success,,,,,
4.095,0.000268559,1204,625,2,1,Success,,,,,
3.987,0.000267085,1206,625,2,1,Success,,,,,
4.033,0.000269186,1208,625,2,1,Success,,,,,
4.038,0.000270565,1210,625,2,1,Success,,,,,
4.164,0.000264899,1212,625,2,1,Success,,,,,
4.073,0.000263272,1214,625,2,1,Success,,,,,
4.074,0.000262819,1216,625,2,1,Success,,,,,
4.031,0.000261566,1218,625,2,1,Success,,,,,
4.635,0.000261643,1220,625,2,1,Success,,,,,
4.868,0.000262344,1222,625,2,1,Success,,,,,
4.22,0.000262533,1224,625,2,1,Success,,,,,
4.136,0.000263367,1226,625,2,1,Success,,,,,
4.088,0.000262368,1228,625,2,1,Success,,,,,
3.906,0.000263054,1230,625,2,1,Success,,,,,
3.711,0.000264269,1232,625,2,1,Success,,,,,
3.792,0.000263903,1234,625,2,1,Success,,,,,
3.917,0.00026414,1236,625,2,1,Success,,,,,
4.162,0.000262958,1238,625,2,1,Success,,,,,
4.124,0.0002617,1240,625,2,1,Success,,,,,
4.139,0.00026204,1242,625,2,1,Success,,,,,
4.073,0.000260665,1244,625,2,1,Success,,,,,
3.978,0.000262662,1246,625,2,1,Success,,,,,
3.938,0.000261754,1248,625,2,1,Success,,,,,
4.156,0.000262064,1250,625,2,1,Success,,,,,
4.792,0.000262397,1252,625,2,1,Success,,,,,
4.724,0.000261752,1254,625,2,1,Success,,,,,
3.835,0.000261403,1256,625,2,1,Success,,,,,
4.035,0.000262362,1258,625,2,1,Success,,,,,
4.073,0.000262146,1260,625,2,1,Success,,,,,
4.289,0.000261063,1262,625,2,1,Success,,,,,
4.167,0.000261879,1264,625,2,1,Success,,,,,
3.837,0.000261378,1266,625,2,1,Success,,,,,
3.815,0.00026174,1268,625,2,1,Success,,,,,
3.856,0.000261178,1270,625,2,1,Success,,,,,
3.947,0.00026083,1272,625,2,1,Success,,,,,
4.156,0.000260871,1274,625,2,1,Success,,,,,
3.957,0.000262903,1276,625,2,1,Success,,,,,
3.96,0.000262985,1278,625,2,1,Success,,,,,
4.16,0.000262973,1280,625,2,1,Success,,,,,
4.061,0.000263099,1282,625,2,1,Success,,,,,
4.596,0.000261769,1284,625,2,1,Success,,,,,
4.647,0.000263283,1286,625,2,1,Success,,,,,
4.079,0.000263098,1288,625,2,1,Success,,,,,
4.024,0.000259826,1290,625,2,1,Success,,,,,
4.198,0.000259996,1292,625,2,1,Success,,,,,
4.07,0.000260836,1294,625,2,1,Success,,,,,
3.886,0.000262407,1296,625,2,1,Success,,,,,
3.905,0.000261852,1298,625,2,1,Success,,,,,
3.923,0.000261822,1300,625,2,1,Success,,,,,
3.969,0.00026254,1302,625,2,1,Success,,,,,
4.098,0.000262231,1304,625,2,1,Success,,,,,
4.043,0.000262375,1306,625,2,1,Success,,,,,
4.105,0.000262132,1308,625,2,1,Success,,,,,
3.979,0.000261457,1310,625,2,1,Success,,,,,
4.058,0.000261391,1312,625,2,1,Success,,,,,
3.906,0.000261105,1314,625,2,1,Success,,,,,
3.882,0.000261477,1316,625,2,1,Success,,,,,
4.897,0.000260213,1318,625,2,1,Success,,,,,
4.778,0.000261923,1320,625,2,1,Success,,,,,
3.923,0.000262049,1322,625,2,1,Success,,,,,
3.827,0.00026256,1324,625,2,1,Success,,,,,
3.894,0.000262652,1326,625,2,1,Success,,,,,
4.091,0.000262994,1328,625,2,1,Success,,,,,
4.084,0.000262437,1330,625,2,1,Success,,,,,
3.994,0.00026302,1332,625,2,1,Success,,,,,
3.951,0.000263465,1334,625,2,1,Success,,,,,
3.939,0.000262852,1336,625,2,1,Success,,,,,
4.083,0.000262436,1338,625,2,1,Success,,,,,
4.17,0.000262651,1340,625,2,1,Success,,,,,
4.1,0.000263035,1342,625,2,1,Success,,,,,
4.082,0.000262891,1344,625,2,1,Success,,,,,
3.83,0.000260789,1346,625,2,1,Success,,,,,
3.745,0.000260288,1348,625,2,1,Success,,,,,
4.526,0.000260599,1350,625,2,1,Success,,,,,
4.447,0.000260559,1352,625,2,1,Success,,,,,
4.266,0.00026039,1354,625,2,1,Success,,,,,
4.111,0.000263719,1356,625,2,1,Success,,,,,
3.979,0.000262154,1358,625,2,1,Success,,,,,
3.748,0.000263225,1360,625,2,1,Success,,,,,
3.74,0.000259983,1362,625,2,1,Success,,,,,
3.711,0.00025884,1364,625,2,1,Success,,,,,
3.948,0.000258614,1366,625,2,1,Success,,,,,
4.017,0.00025812,1368,625,2,1,Success,,,,,
4.144,0.000258804,1370,625,2,1,Success,,,,,
4.038,0.000258814,1372,625,2,1,Success,,,,,
3.738,0.000258523,1374,625,2,1,Success,,,,,
3.773,0.000258094,1376,625,2,1,Success,,,,,
3.817,0.000259048,1378,625,2,1,Success,,,,,
3.933,0.000258621,1380,625,2,1,Success,,,,,
4.834,0.000254967,1382,625,2,1,Success,,,,,
4.585,0.000256014,1384,625,2,1,Success,,,,,
3.745,0.00025689,1386,625,2,1,Success,,,,,
3.872,0.000259154,1388,625,2,1,Success,,,,,
3.989,0.000259542,1390,625,2,1,Success,,,,,
4.148,0.000258524,1392,625,2,1,Success,,,,,
4.139,0.000258494,1394,625,2,1,Success,,,,,
3.816,0.000260367,1396,625,2,1,Success,,,,,
3.897,0.00025973,1398,625,2,1,Success,,,,,
3.728,0.000258513,1400,625,2,1,Success,,,,,
3.945,0.000258833,1402,625,2,1,Success,,,,,
4.217,0.00025959,1404,625,2,1,Success,,,,,
4.236,0.000257977,1406,625,2,1,Success,,,,,
4.188,0.000258324,1408,625,2,1,Success,,,,,
4.067,0.000261109,1410,625,2,1,Success,,,,,
3.956,0.000260767,1412,625,2,1,Success,,,,,
3.391,0.000260364,1414,625,2,1,Success,,,,,
4.605,0.000260918,1416,625,2,1,Success,,,,,
4.895,0.000261317,1418,625,2,1,Success,,,,,
4.118,0.000258911,1420,625,2,1,Success,,,,,
3.961,0.000259179,1422,625,2,1,Success,,,,,
3.287,0.00025972,1424,625,2,1,Success,,,,,
3.91,0.000260994,1426,625,2,1,Success,,,,,
4.092,0.00026193,1428,625,2,1,Success,,,,,
4.083,0.000260999,1430,625,2,1,Success,,,,,
4.102,0.000262306,1432,625,2,1,Success,,,,,
4.109,0.000261456,1434,625,2,1,Success,,,,,
3.658,0.00026176,1436,625,2,1,Success,,,,,
3.608,0.00026227,1438,625,2,1,Success,,,,,
3.931,0.000261816,1440,625,2,1,Success,,,,,
4.326,0.000259691,1442,625,2,1,Success,,,,,
4.34,0.000261292,1444,625,2,1,Success,,,,,
4.264,0.00026098,1446,625,2,1,Success,,,,,
4.377,0.000257869,1448,625,2,1,Success,,,,,
4.147,0.00025648,1450,625,2,1,Success,,,,,
4.089,0.000256478,1452,625,2,1,Success,,,,,
4.49,0.00025536,1454,625,2,1,Success,,,,,
4.423,0.000255863,1456,625,2,1,Success,,,,,
4.098,0.000257901,1458,625,2,1,Success,,,,,
3.729,0.000260154,1460,625,2,1,Success,,,,,
3.297,0.000259573,1462,625,2,1,Success,,,,,
3.312,0.000259231,1464,625,2,1,Success,,,,,
3.988,0.000257259,1466,625,2,1,Success,,,,,
4.293,0.000258508,1468,625,2,1,Success,,,,,
4.385,0.000256555,1470,625,2,1,Success,,,,,
4.206,0.000254313,1472,625,2,1,Success,,,,,
3.841,0.000259217,1474,625,2,1,Success,,,,,
3.703,0.000262264,1476,625,2,1,Success,,,,,
3.187,0.000261531,1478,625,2,1,Success,,,,,
3.621,0.000261581,1480,625,2,1,Success,,,,,
4.733,0.000260536,1482,625,2,1,Success,,,,,
4.952,0.000261006,1484,625,2,1,Success,,,,,
4.072,0.00026092,1486,625,2,1,Success,,,,,
3.652,0.000259997,1488,625,2,1,Success,,,,,
3.641,0.000258361,1490,625,2,1,Success,,,,,
4.105,0.000256223,1492,625,2,1,Success,,,,,
4.212,0.000256015,1494,625,2,1,Success,,,,,
4.281,0.000256894,1496,625,2,1,Success,,,,,
4,0.000258828,1498,625,2,1,Success,,,,,
3.796,0.000260922,1500,625,2,1,Success,,,,,
3.483,0.000261506,1502,625,2,1,Success,,,,,
3.357,0.000260932,1504,625,2,1,Success,,,,,
3.885,0.000260518,1506,625,2,1,Success,,,,,
4.428,0.000260768,1508,625,2,1,Success,,,,,
4.419,0.000261599,1510,625,2,1,Success,,,,,
3.891,0.000262043,1512,625,2,1,Success,,,,,
4.32,0.000262168,1514,625,2,1,Success,,,,,
4.544,0.000260581,1516,625,2,1,Success,,,,,
4.092,0.000262072,1518,625,2,1,Success,,,,,
4.319,0.000260603,1520,625,2,1,Success,,,,,
4.07,0.000261955,1522,625,2,1,Success,,,,,
3.462,0.000265264,1524,625,2,1,Success,,,,,
3.613,0.000265577,1526,625,2,1,Success,,,,,
3.71,0.00026555,1528,625,2,1,Success,,,,,
4.06,0.000264103,1530,625,2,1,Success,,,,,
4.277,0.000260872,1532,625,2,1,Success,,,,,
4.257,0.000262588,1534,625,2,1,Success,,,,,
4.116,0.000260971,1536,625,2,1,Success,,,,,
3.799,0.00026185,1538,625,2,1,Success,,,,,
3.447,0.000261747,1540,625,2,1,Success,,,,,
2.868,0.000262519,1542,625,2,1,Success,,,,,
2.958,0.000263572,1544,625,2,1,Success,,,,,
4.861,0.000264095,1546,625,2,1,Success,,,,,
5.036,0.000263691,1548,625,2,1,Success,,,,,
3.608,0.000263324,1550,625,2,1,Success,,,,,
3.206,0.000266621,1552,625,2,1,Success,,,,,
3.68,0.000267486,1554,625,2,1,Success,,,,,
3.845,0.000266658,1556,625,2,1,Success,,,,,
3.914,0.000263888,1558,625,2,1,Success,,,,,
4.128,0.000264755,1560,625,2,1,Success,,,,,
4.104,0.000265455,1562,625,2,1,Success,,,,,
3.84,0.000265099,1564,625,2,1,Success,,,,,
3.791,0.000265964,1566,625,2,1,Success,,,,,
3.767,0.000265608,1568,625,2,1,Success,,,,,
3.738,0.000266202,1570,625,2,1,Success,,,,,
4.036,0.000266714,1572,625,2,1,Success,,,,,
3.969,0.000264007,1574,625,2,1,Success,,,,,
3.853,0.000263742,1576,625,2,1,Success,,,,,
3.911,0.000261129,1578,625,2,1,Success,,,,,
4.435,0.00026312,1580,625,2,1,Success,,,,,
4.905,0.000264906,1582,625,2,1,Success,,,,,
4.132,0.000263332,1584,625,2,1,Success,,,,,
3.782,0.000264042,1586,625,2,1,Success,,,,,
3.728,0.000263803,1588,625,2,1,Success,,,,,
3.451,0.000262818,1590,625,2,1,Success,,,,,
3.918,0.000263798,1592,625,2,1,Success,,,,,
4.071,0.000263414,1594,625,2,1,Success,,,,,
4.157,0.000263573,1596,625,2,1,Success,,,,,
4.125,0.000262847,1598,625,2,1,Success,,,,,
3.984,0.000263451,1600,625,2,1,Success,,,,,
3.822,0.000260154,1602,625,2,1,Success,,,,,
3.509,0.000261841,1604,625,2,1,Success,,,,,
3.561,0.000262796,1606,625,2,1,Success,,,,,
4.06,0.000263235,1608,625,2,1,Success,,,,,
4.217,0.000261495,1610,625,2,1,Success,,,,,
4.973,0.000259027,1612,625,2,1,Success,,,,,
3.986,0.00025884,1614,625,2,1,Success,,,,,
2.569,0.000258131,1616,625,2,1,Success,,,,,
3.584,0.000259159,1618,625,2,1,Success,,,,,
3.988,0.000261732,1620,625,2,1,Success,,,,,
4.167,0.00026148,1622,625,2,1,Success,,,,,
4.323,0.000264096,1624,625,2,1,Success,,,,,
3.922,0.000264838,1626,625,2,1,Success,,,,,
3.591,0.000264727,1628,625,2,1,Success,,,,,
3.253,0.000263919,1630,625,2,1,Success,,,,,
3.088,0.000263699,1632,625,2,1,Success,,,,,
3.871,0.000264839,1634,625,2,1,Success,,,,,
4.182,0.000263128,1636,625,2,1,Success,,,,,
4.418,0.000262826,1638,625,2,1,Success,,,,,
4.37,0.000263645,1640,625,2,1,Success,,,,,
3.88,0.000262425,1642,625,2,1,Success,,,,,
4.141,0.000259771,1644,625,2,1,Success,,,,,
0,0.000261975,1646,625,2,1,Success,,,,,
1.703,0.00026281,1648,625,2,1,Success,,,,,
4.508,0.000706988,284,625,2,2,Success,,,,,
4.014,0.00071012,286,625,2,2,Success,,,,,
3.908,0.000708899,288,625,2,2,Success,,,,,
4.447,0.0007113,290,625,2,2,Success,,,,,
4.659,0.000713492,292,625,2,2,Success,,,,,
4.286,0.000711006,294,625,2,2,Success,,,,,
3.637,0.000702063,296,625,2,2,Success,,,,,
4.054,0.000701833,298,625,2,2,Success,,,,,
4.647,0.000708087,300,625,2,2,Success,,,,,
4.529,0.000705307,302,625,2,2,Success,,,,,
4.55,0.000708997,304,625,2,2,Success,,,,,
5.298,0.000705245,306,625,2,2,Success,,,,,
4.235,0.000701756,308,625,2,2,Success,,,,,
3.543,0.000706015,310,625,2,2,Success,,,,,
4.115,0.000704901,312,625,2,2,Success,,,,,
4.671,0.000704307,314,625,2,2,Success,,,,,
4.548,0.000710236,316,625,2,2,Success,,,,,
3.871,0.000709576,318,625,2,2,Success,,,,,
3.677,0.000710369,320,625,2,2,Success,,,,,
4.481,0.000712043,322,625,2,2,Success,,,,,
4.682,0.000703811,324,625,2,2,Success,,,,,
4.235,0.000704936,326,625,2,2,Success,,,,,
3.589,0.000703726,328,625,2,2,Success,,,,,
